problem_index,family,corruption_type,is_correct,verdict,caught,difference_multiple_of_M
184,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
184,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
184,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
184,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
184,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
185,power,correct,1,NOT_RULED_OUT,,1
185,power,random_offset,0,RULED_OUT_WRONG,1,0
185,power,digit_transpose,0,RULED_OUT_WRONG,1,0
185,power,off_by_power10,0,RULED_OUT_WRONG,1,0
185,power,sign_flip,0,RULED_OUT_WRONG,1,0
185,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
185,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
186,factorial,correct,1,NOT_RULED_OUT,,1
186,factorial,random_offset,0,RULED_OUT_WRONG,1,0
186,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
186,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
186,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
186,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
186,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
187,fibonacci,correct,1,NOT_RULED_OUT,,1
187,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
187,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
187,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
187,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
187,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
187,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
188,bigsum,correct,1,NOT_RULED_OUT,,1
188,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
188,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
188,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
188,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
188,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
188,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
189,bigprod,correct,1,NOT_RULED_OUT,,1
189,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
189,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
189,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
189,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
189,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
189,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
190,power,correct,1,NOT_RULED_OUT,,1
190,power,random_offset,0,RULED_OUT_WRONG,1,0
190,power,digit_transpose,0,RULED_OUT_WRONG,1,0
190,power,off_by_power10,0,RULED_OUT_WRONG,1,0
190,power,sign_flip,0,RULED_OUT_WRONG,1,0
190,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
190,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
191,factorial,correct,1,NOT_RULED_OUT,,1
191,factorial,random_offset,0,RULED_OUT_WRONG,1,0
191,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
191,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
191,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
191,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
191,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
192,fibonacci,correct,1,NOT_RULED_OUT,,1
192,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
192,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
192,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
192,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
192,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
192,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
193,bigsum,correct,1,NOT_RULED_OUT,,1
193,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
193,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
193,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
193,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
193,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
193,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
194,bigprod,correct,1,NOT_RULED_OUT,,1
194,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
194,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
194,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
194,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
194,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
194,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
195,power,correct,1,NOT_RULED_OUT,,1
195,power,random_offset,0,RULED_OUT_WRONG,1,0
195,power,digit_transpose,0,RULED_OUT_WRONG,1,0
195,power,off_by_power10,0,RULED_OUT_WRONG,1,0
195,power,sign_flip,0,RULED_OUT_WRONG,1,0
195,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
195,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
196,factorial,correct,1,NOT_RULED_OUT,,1
196,factorial,random_offset,0,RULED_OUT_WRONG,1,0
196,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
196,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
196,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
196,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
196,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
197,fibonacci,correct,1,NOT_RULED_OUT,,1
197,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
197,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
197,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
197,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
197,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
197,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
198,bigsum,correct,1,NOT_RULED_OUT,,1
198,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
198,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
198,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
198,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
198,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
198,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
199,bigprod,correct,1,NOT_RULED_OUT,,1
199,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
199,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
199,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
199,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
199,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
199,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
200,power,correct,1,NOT_RULED_OUT,,1
200,power,random_offset,0,RULED_OUT_WRONG,1,0
200,power,digit_transpose,0,RULED_OUT_WRONG,1,0
200,power,off_by_power10,0,RULED_OUT_WRONG,1,0
200,power,sign_flip,0,RULED_OUT_WRONG,1,0
200,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
200,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
201,factorial,correct,1,NOT_RULED_OUT,,1
201,factorial,random_offset,0,RULED_OUT_WRONG,1,0
201,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
201,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
201,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
201,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
201,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
202,fibonacci,correct,1,NOT_RULED_OUT,,1
202,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
202,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
202,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
202,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
202,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
202,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
203,bigsum,correct,1,NOT_RULED_OUT,,1
203,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
203,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
203,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
203,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
203,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
203,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
204,bigprod,correct,1,NOT_RULED_OUT,,1
204,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
204,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
204,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
204,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
204,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
204,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
205,power,correct,1,NOT_RULED_OUT,,1
205,power,random_offset,0,RULED_OUT_WRONG,1,0
205,power,digit_transpose,0,RULED_OUT_WRONG,1,0
205,power,off_by_power10,0,RULED_OUT_WRONG,1,0
205,power,sign_flip,0,RULED_OUT_WRONG,1,0
205,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
205,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
206,factorial,correct,1,NOT_RULED_OUT,,1
206,factorial,random_offset,0,RULED_OUT_WRONG,1,0
206,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
206,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
206,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
206,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
206,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
207,fibonacci,correct,1,NOT_RULED_OUT,,1
207,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
207,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
207,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
207,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
207,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
207,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
208,bigsum,correct,1,NOT_RULED_OUT,,1
208,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
208,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
208,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
208,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
208,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
208,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
209,bigprod,correct,1,NOT_RULED_OUT,,1
209,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
209,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
209,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
209,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
209,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
209,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
210,power,correct,1,NOT_RULED_OUT,,1
210,power,random_offset,0,RULED_OUT_WRONG,1,0
210,power,digit_transpose,0,RULED_OUT_WRONG,1,0
210,power,off_by_power10,0,RULED_OUT_WRONG,1,0
210,power,sign_flip,0,RULED_OUT_WRONG,1,0
210,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
210,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
211,factorial,correct,1,NOT_RULED_OUT,,1
211,factorial,random_offset,0,RULED_OUT_WRONG,1,0
211,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
211,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
211,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
211,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
211,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
212,fibonacci,correct,1,NOT_RULED_OUT,,1
212,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
212,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
212,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
212,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
212,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
212,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
213,bigsum,correct,1,NOT_RULED_OUT,,1
213,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
213,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
213,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
213,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
213,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
213,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
214,bigprod,correct,1,NOT_RULED_OUT,,1
214,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
214,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
214,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
214,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
214,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
214,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
215,power,correct,1,NOT_RULED_OUT,,1
215,power,random_offset,0,RULED_OUT_WRONG,1,0
215,power,digit_transpose,0,RULED_OUT_WRONG,1,0
215,power,off_by_power10,0,RULED_OUT_WRONG,1,0
215,power,sign_flip,0,RULED_OUT_WRONG,1,0
215,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
215,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
216,factorial,correct,1,NOT_RULED_OUT,,1
216,factorial,random_offset,0,RULED_OUT_WRONG,1,0
216,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
216,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
216,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
216,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
216,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
217,fibonacci,correct,1,NOT_RULED_OUT,,1
217,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
217,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
217,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
217,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
217,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
217,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
218,bigsum,correct,1,NOT_RULED_OUT,,1
218,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
218,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
218,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
218,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
218,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
218,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
219,bigprod,correct,1,NOT_RULED_OUT,,1
219,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
219,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
219,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
219,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
219,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
219,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
220,power,correct,1,NOT_RULED_OUT,,1
220,power,random_offset,0,RULED_OUT_WRONG,1,0
220,power,digit_transpose,0,RULED_OUT_WRONG,1,0
220,power,off_by_power10,0,RULED_OUT_WRONG,1,0
220,power,sign_flip,0,RULED_OUT_WRONG,1,0
220,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
220,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
221,factorial,correct,1,NOT_RULED_OUT,,1
221,factorial,random_offset,0,RULED_OUT_WRONG,1,0
221,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
221,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
221,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
221,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
221,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
222,fibonacci,correct,1,NOT_RULED_OUT,,1
222,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
222,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
222,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
222,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
222,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
222,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
223,bigsum,correct,1,NOT_RULED_OUT,,1
223,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
223,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
223,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
223,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
223,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
223,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
224,bigprod,correct,1,NOT_RULED_OUT,,1
224,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
224,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
224,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
224,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
224,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
224,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
225,power,correct,1,NOT_RULED_OUT,,1
225,power,random_offset,0,RULED_OUT_WRONG,1,0
225,power,digit_transpose,0,RULED_OUT_WRONG,1,0
225,power,off_by_power10,0,RULED_OUT_WRONG,1,0
225,power,sign_flip,0,RULED_OUT_WRONG,1,0
225,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
225,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
226,factorial,correct,1,NOT_RULED_OUT,,1
226,factorial,random_offset,0,RULED_OUT_WRONG,1,0
226,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
226,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
226,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
226,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
226,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
227,fibonacci,correct,1,NOT_RULED_OUT,,1
227,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
227,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
227,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
227,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
227,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
227,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
228,bigsum,correct,1,NOT_RULED_OUT,,1
228,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
228,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
228,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
228,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
228,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
228,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
229,bigprod,correct,1,NOT_RULED_OUT,,1
229,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
229,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
229,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
229,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
229,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
229,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
230,power,correct,1,NOT_RULED_OUT,,1
230,power,random_offset,0,RULED_OUT_WRONG,1,0
230,power,digit_transpose,0,RULED_OUT_WRONG,1,0
230,power,off_by_power10,0,RULED_OUT_WRONG,1,0
230,power,sign_flip,0,RULED_OUT_WRONG,1,0
230,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
230,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
231,factorial,correct,1,NOT_RULED_OUT,,1
231,factorial,random_offset,0,RULED_OUT_WRONG,1,0
231,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
231,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
231,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
231,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
231,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
232,fibonacci,correct,1,NOT_RULED_OUT,,1
232,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
232,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
232,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
232,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
232,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
232,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
233,bigsum,correct,1,NOT_RULED_OUT,,1
233,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
233,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
233,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
233,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
233,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
233,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
234,bigprod,correct,1,NOT_RULED_OUT,,1
234,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
234,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
234,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
234,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
234,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
234,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
235,power,correct,1,NOT_RULED_OUT,,1
235,power,random_offset,0,RULED_OUT_WRONG,1,0
235,power,digit_transpose,0,RULED_OUT_WRONG,1,0
235,power,off_by_power10,0,RULED_OUT_WRONG,1,0
235,power,sign_flip,0,RULED_OUT_WRONG,1,0
235,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
235,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
236,factorial,correct,1,NOT_RULED_OUT,,1
236,factorial,random_offset,0,RULED_OUT_WRONG,1,0
236,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
236,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
236,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
236,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
236,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
237,fibonacci,correct,1,NOT_RULED_OUT,,1
237,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
237,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
237,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
237,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
237,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
237,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
238,bigsum,correct,1,NOT_RULED_OUT,,1
238,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
238,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
238,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
238,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
238,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
238,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
239,bigprod,correct,1,NOT_RULED_OUT,,1
239,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
239,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
239,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
239,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
239,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
239,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
240,power,correct,1,NOT_RULED_OUT,,1
240,power,random_offset,0,RULED_OUT_WRONG,1,0
240,power,digit_transpose,0,RULED_OUT_WRONG,1,0
240,power,off_by_power10,0,RULED_OUT_WRONG,1,0
240,power,sign_flip,0,RULED_OUT_WRONG,1,0
240,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
240,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
241,factorial,correct,1,NOT_RULED_OUT,,1
241,factorial,random_offset,0,RULED_OUT_WRONG,1,0
241,factorial,digit_transpose,0,RULED_OUT_WRONG,1,0
241,factorial,off_by_power10,0,RULED_OUT_WRONG,1,0
241,factorial,sign_flip,0,RULED_OUT_WRONG,1,0
241,factorial,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
241,factorial,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
242,fibonacci,correct,1,NOT_RULED_OUT,,1
242,fibonacci,random_offset,0,RULED_OUT_WRONG,1,0
242,fibonacci,digit_transpose,0,RULED_OUT_WRONG,1,0
242,fibonacci,off_by_power10,0,RULED_OUT_WRONG,1,0
242,fibonacci,sign_flip,0,RULED_OUT_WRONG,1,0
242,fibonacci,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
242,fibonacci,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
243,bigsum,correct,1,NOT_RULED_OUT,,1
243,bigsum,random_offset,0,RULED_OUT_WRONG,1,0
243,bigsum,digit_transpose,0,RULED_OUT_WRONG,1,0
243,bigsum,off_by_power10,0,RULED_OUT_WRONG,1,0
243,bigsum,sign_flip,0,RULED_OUT_WRONG,1,0
243,bigsum,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
243,bigsum,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
244,bigprod,correct,1,NOT_RULED_OUT,,1
244,bigprod,random_offset,0,RULED_OUT_WRONG,1,0
244,bigprod,digit_transpose,0,RULED_OUT_WRONG,1,0
244,bigprod,off_by_power10,0,RULED_OUT_WRONG,1,0
244,bigprod,sign_flip,0,RULED_OUT_WRONG,1,0
244,bigprod,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
244,bigprod,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
245,power,correct,1,NOT_RULED_OUT,,1
245,power,random_offset,0,RULED_OUT_WRONG,1,0
245,power,digit_transpose,0,RULED_OUT_WRONG,1,0
245,power,off_by_power10,0,RULED_OUT_WRONG,1,0
245,power,sign_flip,0,RULED_OUT_WRONG,1,0
245,power,off_by_multiple_of_9,0,RULED_OUT_WRONG,1,0
245,power,off_by_combined_modulus,0,NOT_RULED_OUT,0,1
246,factorial,correct,1,NOT_RULED_OUT,,1
